Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
San Andres y Providencia,Colombia,2020-03-19T17:00:00,0,0,0,,
Santander,Colombia,2020-03-19T17:00:00,2,0,0,,
Sucre,Colombia,2020-03-19T17:00:00,0,0,0,,
Tolima,Colombia,2020-03-19T17:00:00,2,0,0,,
Valle del Cauca,Colombia,2020-03-19T17:00:00,14,0,0,,
Vaupes,Colombia,2020-03-19T17:00:00,0,0,0,,
Vichada,Colombia,2020-03-19T17:00:00,0,0,0,,
Alajuela,Costa Rica,,,,,,
Cartago,Costa Rica,,,,,,
Guanacaste,Costa Rica,,,,,,
Heredia,Costa Rica,,,,,,
Limon,Costa Rica,,,,,,
Puntarenas,Costa Rica,,,,,,
San Jose,Costa Rica,,,,,,
Azua,Dominican Republic,,,,,,
Baoruco,Dominican Republic,,,,,,
Barahona,Dominican Republic,,,,,,
Dajabon,Dominican Republic,,,,,,
Distrito Nacional,Dominican Republic,,,,,,
Duarte,Dominican Republic,,,,,,
El Seibo,Dominican Republic,,,,,,
Elias Pina,Dominican Republic,,,,,,
Espaillat,Dominican Republic,,,,,,
Hato Mayor,Dominican Republic,,,,,,
Hermanas Mirabal,Dominican Republic,,,,,,
Independencia,Dominican Republic,,,,,,
La Altagracia,Dominican Republic,,,,,,
La Romana,Dominican Republic,,,,,,
La Vega,Dominican Republic,,,,,,
Maria Trinidad Sanchez,Dominican Republic,,,,,,
Monsenor Nouel,Dominican Republic,,,,,,
Monte Cristi,Dominican Republic,,,,,,
Monte Plata,Dominican Republic,,,,,,
Pedernales,Dominican Republic,,,,,,
Peravia,Dominican Republic,,,,,,
Puerto Plata,Dominican Republic,,,,,,
Samana,Dominican Republic,,,,,,
San Cristobal,Dominican Republic,,,,,,
San Jose de Ocoa,Dominican Republic,,,,,,
San Juan,Dominican Republic,,,,,,
San Pedro de Macoris,Dominican Republic,,,,,,
Sanchez Ramirez,Dominican Republic,,,,,,
Santiago,Dominican Republic,,,,,,
Santiago Rodriguez,Dominican Republic,,,,,,
Santo Domingo,Dominican Republic,,,,,,
Valverde,Dominican Republic,,,,,,
Azuay,Ecuador,2020-03-19T21:00:00,14,0,0,,
Bolivar,Ecuador,2020-03-19T21:00:00,2,0,0,,
Canar,Ecuador,2020-03-19T21:00:00,3,0,0,,
Carchi,Ecuador,2020-03-19T21:00:00,0,0,0,,
Chimborazo,Ecuador,2020-03-19T21:00:00,2,0,0,,
Cotopaxi,Ecuador,2020-03-19T21:00:00,0,0,0,,
El Oro,Ecuador,2020-03-19T21:00:00,1,0,0,,
Esmeraldas,Ecuador,2020-03-19T21:00:00,0,0,0,,
Galapagos,Ecuador,2020-03-19T21:00:00,0,0,0,,
Guayas,Ecuador,2020-03-19T21:00:00,187,0,0,,
Imbabura,Ecuador,2020-03-19T21:00:00,1,0,0,,
Loja,Ecuador,2020-03-19T21:00:00,4,0,0,,
Los Rios,Ecuador,2020-03-19T21:00:00,16,0,0,,
Manabi,Ecuador,2020-03-19T21:00:00,8,0,0,,
Morona Santiago,Ecuador,2020-03-19T21:00:00,3,0,0,,
Napo,Ecuador,2020-03-19T21:00:00,0,0,0,,
Orellana,Ecuador,2020-03-19T21:00:00,0,0,0,,
Pastaza,Ecuador,2020-03-19T21:00:00,0,0,0,,
Pichincha,Ecuador,2020-03-19T21:00:00,16,0,0,,
Santa Elena,Ecuador,2020-03-19T21:00:00,0,0,0,,
Santo Domingo de los Tsachilas,Ecuador,2020-03-19T21:00:00,1,0,0,,
Sucumbios,Ecuador,2020-03-19T21:00:00,2,0,0,,
Tungurahua,Ecuador,2020-03-19T21:00:00,0,0,0,,
Zamora-Chinchipe,Ecuador,2020-03-19T21:00:00,0,0,0,,
Ahuachapan,El Salvador,,0,0,0,,
Cabanas,El Salvador,,0,0,0,,
Chalatenango,El Salvador,,0,0,0,,
Cuscatlan,El Salvador,,0,0,0,,
La Libertad,El Salvador,,0,0,0,,
La Paz,El Salvador,,0,0,0,,
La Unión,El Salvador,,0,0,0,,
Morazan,El Salvador,,0,0,0,,
San Miguel,El Salvador,,0,0,0,,
San Vicente,El Salvador,,0,0,0,,
Santa Ana,El Salvador,,0,0,0,,
Sonsonate,El Salvador,,0,0,0,,
Usulutan,El Salvador,,0,0,0,,
Atlantida,Honduras,,,,,,
Choluteca,Honduras,,,,,,
Colon,Honduras,,,,,,
Comayagua,Honduras,,,,,,
Copan,Honduras,,,,,,
Cortes,Honduras,,,,,,
El Paraiso,Honduras,,,,,,
Francisco Morazan,Honduras,,,,,,
Gracias a Dios,Honduras,,,,,,
Intibuca,Honduras,,,,,,
Islas de la Bahia,Honduras,,,,,,
La Paz,Honduras,,,,,,
Lempira,Honduras,,,,,,
Ocotepeque,Honduras,,,,,,
Olancho,Honduras,,,,,,
Santa Barbara,Honduras,,,,,,
"Valle ",Honduras,,,,,,
Yoro,Honduras,,,,,,
Aguascalientes,Mexico,,,,,,
Baja California,Mexico,,,,,,
Baja California Sur,Mexico,,,,,,
Campeche,Mexico,,,,,,
Chiapas,Mexico,,,,,,
Chihuahua,Mexico,,,,,,
Coahuila,Mexico,,,,,,
Colima,Mexico,,,,,,
Ciudad de Mexico,Mexico,,,,,,
Durango,Mexico,,,,,,
Guanajuato,Mexico,,,,,,
Guerrero,Mexico,,,,,,
Hidalgo,Mexico,,,,,,
Jalisco,Mexico,,,,,,
Mexico,Mexico,,,,,,
Michoacan,Mexico,,,,,,
Morelos,Mexico,,,,,,
Nayarit,Mexico,,,,,,
Nuevo Leon,Mexico,,,,,,
Oaxaca,Mexico,,,,,,
Puebla,Mexico,,,,,,
Queretaro,Mexico,,,,,,
Quintana Roo,Mexico,,,,,,
San Luis Potosi,Mexico,,,,,,
Sinaloa,Mexico,,,,,,
Sinaloa,Mexico,,,,,,
"Sonora ",Mexico,,,,,,
Tabasco,Mexico,,,,,,
Tamaulipas,Mexico,,,,,,
Tlaxcala,Mexico,,,,,,
Veracruz,Mexico,,,,,,
Yucatan,Mexico,,,,,,
Zacatecas,Mexico,,,,,,
Boaco,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Carazo,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Chinandega,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Chontales,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Estelí,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Granada,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Jinotega,Nicaragua,2020-03-19T18:00:00,0,0,0,,
León,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Madriz,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Managua,Nicaragua,2020-03-19T18:00:00,1,0,0,,
Masaya,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Matagalpa,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Nueva Segovia,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Rivas,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Rio San Juan,Nicaragua,2020-03-19T18:00:00,0,0,0,,
NCCAR,Nicaragua,2020-03-19T18:00:00,0,0,0,,
SCCAR,Nicaragua,2020-03-19T18:00:00,0,0,0,,
Bocas del Toro,Panama,,,,,,
Chiriqui,Panama,,,,,,
Cocle,Panama,,,,,,
Colon,Panama,,,,,,
Darien,Panama,,,,,,
Herrera,Panama,,,,,,
Los Santos,Panama,,,,,,
Panama,Panama,,,,,,
Panama Oeste,Panama,,,,,,
Veraguas,Panama,,,,,,
Embera,Panama,,,,,,
Guna Yala,Panama,,,,,,
Ngabe-Bugle,Panama,,,,,,
Distrito Capital,Paraguay,,,,,,
Concepcion,Paraguay,,,,,,
San Pedro,Paraguay,,,,,,
Cordillera,Paraguay,,,,,,
Guaira,Paraguay,,,,,,
Caaguazu,Paraguay,,,,,,
Caazapa,Paraguay,,,,,,
Itapua,Paraguay,,,,,,
Misiones,Paraguay,,,,,,
Paraguari,Paraguay,,,,,,
Alto Parana,Paraguay,,,,,,
Central,Paraguay,,,,,,
Neembucu,Paraguay,,,,,,
Amambay,Paraguay,,,,,,
Canindeyu,Paraguay,,,,,,
Presidente Hayes,Paraguay,,,,,,
Alto Paraguay,Paraguay,,,,,,
Boqueron,Paraguay,,,,,,
Lima,Peru,2020-03-19T18:13:29,119,0,1,,
Loreto,Peru,2020-03-19T18:13:29,10,0,0,,
Lambayeque,Peru,2020-03-19T18:13:29,6,0,0,,
Callao,Peru,2020-03-19T18:13:29,5,0,0,,
Cusco,Peru,2020-03-19T18:13:29,3,0,0,,
Piura,Peru,2020-03-19T18:13:29,2,0,0,,
La Libertad,Peru,2020-03-19T18:13:29,2,0,0,,
Ancash,Peru,2020-03-19T18:13:29,2,0,0,,
Huanuco,Peru,2020-03-19T18:13:29,2,0,0,,
Arequipa,Peru,2020-03-19T18:13:29,2,0,0,,
Ica,Peru,2020-03-19T18:13:29,1,0,0,,
Madre de dios,Peru,2020-03-19T18:13:29,1,0,0,,
Tumbes,Peru,2020-03-19T18:13:29,0,0,0,,
Cajamarca,Peru,2020-03-19T18:13:29,0,0,0,,
Amazonas,Peru,2020-03-19T18:13:29,0,0,0,,
San Martin,Peru,2020-03-19T18:13:29,0,0,0,,
Ucayali,Peru,2020-03-19T18:13:29,0,0,0,,
Pasco,Peru,2020-03-19T18:13:29,0,0,0,,
Junin,Peru,2020-03-19T18:13:29,0,0,0,,
Huancavelica,Peru,2020-03-19T18:13:29,0,0,0,,
Ayacucho,Peru,2020-03-19T18:13:29,0,0,0,,
Apurimac,Peru,2020-03-19T18:13:29,0,0,0,,
Puno,Peru,2020-03-19T18:13:29,0,0,0,,
Moquegua,Peru,2020-03-19T18:13:29,0,0,0,,
Tacna,Peru,2020-03-19T18:13:29,0,0,0,,
Artigas,Uruguay,,,,,,
Canelones,Uruguay,,,,,,
Cerro Largo,Uruguay,,,,,,
Colonia,Uruguay,,,,,,
Durazno,Uruguay,,,,,,
Flores,Uruguay,,,,,,
Florida,Uruguay,,,,,,
Lavalleja,Uruguay,,,,,,
Maldonado,Uruguay,,,,,,
Montevideo,Uruguay,,,,,,
Paysandu,Uruguay,,,,,,
Rio Negro,Uruguay,,,,,,
Rivera,Uruguay,,,,,,
Rocha,Uruguay,,,,,,
Salto,Uruguay,,,,,,
San Jose,Uruguay,,,,,,
Soriano,Uruguay,,,,,,
Tacuarembo,Uruguay,,,,,,
Treinta y Tres,Uruguay,,,,,,
Amazonas,Venezuela,,,,,,
Anzoategui,Venezuela,,,,,,
Apure,Venezuela,,,,,,
Aragua,Venezuela,,,,,,
Barinas,Venezuela,,,,,,
Bolivar,Venezuela,,,,,,
Carabobo,Venezuela,,,,,,
Cojedes,Venezuela,,,,,,
Delta Amacuro,Venezuela,,,,,,
Falcon,Venezuela,,,,,,
Guarico,Venezuela,,,,,,
Vargas,Venezuela,,,,,,
Lara,Venezuela,,,,,,
Merida,Venezuela,,,,,,
Miranda,Venezuela,,,,,,
Monagas,Venezuela,,,,,,
Nueva Esparta,Venezuela,,,,,,
Portuguesa,Venezuela,,,,,,
Sucre,Venezuela,,,,,,
Tachira,Venezuela,,,,,,
Trujillo,Venezuela,,,,,,
Yaracuy,Venezuela,,,,,,
Zulia,Venezuela,,,,,,
