Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Pedernales,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
Peravia,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
Puerto Plata,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
Samana,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
San Cristobal,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
San Jose de Ocoa,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
San Juan,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
San Pedro de Macoris,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
Sanchez Ramirez,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
Santiago,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
Santiago Rodriguez,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
Santo Domingo,Dominican Republic,2020-03-01T16:00:00,1,0,0,,
Valverde,Dominican Republic,2020-03-01T16:00:00,0,0,0,,
Azuay,Ecuador,,,,,,
Bolivar,Ecuador,,,,,,
Canar,Ecuador,,,,,,
Carchi,Ecuador,,,,,,
Chimborazo,Ecuador,,,,,,
Cotopaxi,Ecuador,,,,,,
El Oro,Ecuador,,,,,,
Esmeraldas,Ecuador,,,,,,
Galapagos,Ecuador,,,,,,
Guayas,Ecuador,,,,,,
Imbabura,Ecuador,,,,,,
Loja,Ecuador,,,,,,
Los Rios,Ecuador,,,,,,
Manabi,Ecuador,,,,,,
Morona Santiago,Ecuador,,,,,,
Napo,Ecuador,,,,,,
Orellana,Ecuador,,,,,,
Pastaza,Ecuador,,,,,,
Pichincha,Ecuador,,,,,,
Santa Elena,Ecuador,,,,,,
Santo Domingo de los Tsachilas,Ecuador,,,,,,
Sucumbios,Ecuador,,,,,,
Tungurahua,Ecuador,,,,,,
Zamora-Chinchipe,Ecuador,,,,,,
Ahuachapan,El Salvador,,,,,,
Cabanas,El Salvador,,,,,,
Chalatenango,El Salvador,,,,,,
Cuscatlan,El Salvador,,,,,,
La Libertad,El Salvador,,,,,,
La Paz,El Salvador,,,,,,
La Unión,El Salvador,,,,,,
Morazan,El Salvador,,,,,,
San Miguel,El Salvador,,,,,,
San Vicente,El Salvador,,,,,,
Santa Ana,El Salvador,,,,,,
Sonsonate,El Salvador,,,,,,
Usulutan,El Salvador,,,,,,
Atlantida,Honduras,,,,,,
Choluteca,Honduras,,,,,,
Colon,Honduras,,,,,,
Comayagua,Honduras,,,,,,
Copan,Honduras,,,,,,
Cortes,Honduras,,,,,,
El Paraiso,Honduras,,,,,,
Francisco Morazan,Honduras,,,,,,
Gracias a Dios,Honduras,,,,,,
Intibuca,Honduras,,,,,,
Islas de la Bahia,Honduras,,,,,,
La Paz,Honduras,,,,,,
Lempira,Honduras,,,,,,
Ocotepeque,Honduras,,,,,,
Olancho,Honduras,,,,,,
Santa Barbara,Honduras,,,,,,
"Valle ",Honduras,,,,,,
Yoro,Honduras,,,,,,
Aguascalientes,Mexico,,,,,,
Baja California,Mexico,,,,,,
Baja California Sur,Mexico,,,,,,
Campeche,Mexico,,,,,,
Chiapas,Mexico,,,,,,
Chihuahua,Mexico,,,,,,
Coahuila,Mexico,,,,,,
Colima,Mexico,,,,,,
Ciudad de Mexico,Mexico,,,,,,
Durango,Mexico,,,,,,
Guanajuato,Mexico,,,,,,
Guerrero,Mexico,,,,,,
Hidalgo,Mexico,,,,,,
Jalisco,Mexico,,,,,,
Mexico,Mexico,,,,,,
Michoacan,Mexico,,,,,,
Morelos,Mexico,,,,,,
Nayarit,Mexico,,,,,,
Nuevo Leon,Mexico,,,,,,
Oaxaca,Mexico,,,,,,
Puebla,Mexico,,,,,,
Queretaro,Mexico,,,,,,
Quintana Roo,Mexico,,,,,,
San Luis Potosi,Mexico,,,,,,
Sinaloa,Mexico,,,,,,
Sinaloa,Mexico,,,,,,
"Sonora ",Mexico,,,,,,
Tabasco,Mexico,,,,,,
Tamaulipas,Mexico,,,,,,
Tlaxcala,Mexico,,,,,,
Veracruz,Mexico,,,,,,
Yucatan,Mexico,,,,,,
Zacatecas,Mexico,,,,,,
Boaco,Nicaragua,,,,,,
Carazo,Nicaragua,,,,,,
Chinandega,Nicaragua,,,,,,
Chontales,Nicaragua,,,,,,
Estelí,Nicaragua,,,,,,
Granada,Nicaragua,,,,,,
Jinotega,Nicaragua,,,,,,
León,Nicaragua,,,,,,
Madriz,Nicaragua,,,,,,
Managua,Nicaragua,,,,,,
Masaya,Nicaragua,,,,,,
Matagalpa,Nicaragua,,,,,,
Nueva Segovia,Nicaragua,,,,,,
Rivas,Nicaragua,,,,,,
Rio San Juan,Nicaragua,,,,,,
NCCAR,Nicaragua,,,,,,
SCCAR,Nicaragua,,,,,,
Bocas del Toro,Panama,,,,,,
Chiriqui,Panama,,,,,,
Cocle,Panama,,,,,,
Colon,Panama,,,,,,
Darien,Panama,,,,,,
Herrera,Panama,,,,,,
Los Santos,Panama,,,,,,
Panama,Panama,,,,,,
Panama Oeste,Panama,,,,,,
Veraguas,Panama,,,,,,
Embera,Panama,"","","","","",""
Guna Yala,Panama,"","","","","",""
Ngabe-Bugle,Panama,"","","","","",""
Distrito Capital,Paraguay,,,,,,
Concepcion,Paraguay,,,,,,
San Pedro,Paraguay,,,,,,
Cordillera,Paraguay,,,,,,
Guaira,Paraguay,,,,,,
Caaguazu,Paraguay,,,,,,
Caazapa,Paraguay,,,,,,
Itapua,Paraguay,,,,,,
Misiones,Paraguay,,,,,,
Paraguari,Paraguay,,,,,,
Alto Parana,Paraguay,,,,,,
Central,Paraguay,,,,,,
Neembucu,Paraguay,,,,,,
Amambay,Paraguay,,,,,,
Canindeyu,Paraguay,,,,,,
Presidente Hayes,Paraguay,,,,,,
Alto Paraguay,Paraguay,,,,,,
Boqueron,Paraguay,,,,,,
Lima,Peru,,,,,,
Loreto,Peru,,,,,,
Lambayeque,Peru,,,,,,
Callao,Peru,,,,,,
Cusco,Peru,,,,,,
Piura,Peru,,,,,,
La Libertad,Peru,,,,,,
Ancash,Peru,,,,,,
Huanuco,Peru,,,,,,
Arequipa,Peru,,,,,,
Ica,Peru,,,,,,
Madre de dios,Peru,,,,,,
Tumbes,Peru,,,,,,
Cajamarca,Peru,,,,,,
Amazonas,Peru,,,,,,
San Martin,Peru,,,,,,
Ucayali,Peru,,,,,,
Pasco,Peru,,,,,,
Junin,Peru,,,,,,
Huancavelica,Peru,,,,,,
Ayacucho,Peru,,,,,,
Apurimac,Peru,,,,,,
Puno,Peru,,,,,,
Moquegua,Peru,,,,,,
Tacna,Peru,,,,,,
Artigas,Uruguay,,,,,,
Canelones,Uruguay,,,,,,
Cerro Largo,Uruguay,,,,,,
Colonia,Uruguay,,,,,,
Durazno,Uruguay,,,,,,
Flores,Uruguay,,,,,,
Florida,Uruguay,,,,,,
Lavalleja,Uruguay,,,,,,
Maldonado,Uruguay,,,,,,
Montevideo,Uruguay,,,,,,
Paysandu,Uruguay,,,,,,
Rio Negro,Uruguay,,,,,,
Rivera,Uruguay,,,,,,
Rocha,Uruguay,,,,,,
Salto,Uruguay,,,,,,
San Jose,Uruguay,,,,,,
Soriano,Uruguay,,,,,,
Tacuarembo,Uruguay,,,,,,
Treinta y Tres,Uruguay,,,,,,
Amazonas,Venezuela,,,,,,
Anzoategui,Venezuela,,,,,,
Apure,Venezuela,,,,,,
Aragua,Venezuela,,,,,,
Barinas,Venezuela,,,,,,
Bolivar,Venezuela,,,,,,
Carabobo,Venezuela,,,,,,
Cojedes,Venezuela,,,,,,
Delta Amacuro,Venezuela,,,,,,
Falcon,Venezuela,,,,,,
Guarico,Venezuela,,,,,,
Vargas,Venezuela,,,,,,
Lara,Venezuela,,,,,,
Merida,Venezuela,,,,,,
Miranda,Venezuela,,,,,,
Monagas,Venezuela,,,,,,
Nueva Esparta,Venezuela,,,,,,
Portuguesa,Venezuela,,,,,,
Sucre,Venezuela,,,,,,
Tachira,Venezuela,,,,,,
Trujillo,Venezuela,,,,,,
Yaracuy,Venezuela,,,,,,
Zulia,Venezuela,,,,,,
